"DAY_OF_WEEK","CARRIER","ORIGIN_AIRPORT_ID","DEST_AIRPORT_ID","DEP_TIME","WEATHER_DELAY",
4,"B6",12478,15304,"0634",,
4,"B6",12478,15304,"1623",,
4,"B6",12478,15304,"0832",,
4,"B6",12478,15304,"1855",,
4,"B6",12478,15304,"1334",,
4,"B6",12478,15304,"1101",0.00,
4,"B6",12889,12478,"0053",,
4,"B6",12889,12478,"1045",,
4,"B6",12889,12478,"1644",,
4,"B6",12889,12478,"2333",,
4,"B6",12889,12478,"1210",,
4,"B6",12954,12478,"0704",,
4,"B6",12954,12478,"0857",,
4,"B6",12954,12478,"1117",,
4,"B6",12954,12478,"1543",,
4,"B6",12954,12478,"2144",,
4,"B6",12954,12478,"1420",,
4,"B6",13204,12478,"2123",0.00,
4,"B6",13204,12478,"0957",,
4,"B6",13204,12478,"1823",,
4,"B6",13204,12478,"1416",,
4,"B6",13204,12478,"1642",,
4,"B6",13204,12478,"1314",0.00,
4,"B6",13204,12478,"0628",,
4,"B6",13204,12478,"1217",0.00,
4,"B6",13204,12478,"0727",,
4,"B6",13495,12478,"1100",,
4,"B6",13796,12478,"0907",,
4,"B6",13796,12478,"1259",,
4,"B6",13796,12478,"2251",,
4,"B6",13796,12478,"1504",,
4,"B6",13796,12478,"2123",,
4,"B6",13796,12478,"0657",,
4,"B6",13796,12478,"1138",,
4,"B6",13891,12478,"0012",,
4,"B6",14027,12478,"0719",,
4,"B6",14027,12478,"1037",,
4,"B6",14027,12478,"1327",,
4,"B6",14027,12478,"2056",,
4,"B6",14027,12478,"1411",,
4,"B6",14027,12478,"1956",,
4,"B6",14027,12478,"1214",,
4,"B6",14027,12478,"1658",,
4,"B6",14576,12478,"1117",,
4,"B6",14576,12478,"1909",,
4,"B6",14576,12478,"1719",,
4,"B6",14576,12478,"0613",,
4,"B6",14635,12478,"0751",,
4,"B6",14635,12478,"1318",,
4,"B6",14635,12478,"2010",,
4,"B6",14635,12478,"1647",,
4,"B6",14635,12478,"1425",,
4,"B6",14635,12478,"1227",0.00,
4,"B6",14679,12478,"1215",,
4,"B6",14679,12478,"1545",,
4,"B6",14679,12478,"2220",,
4,"B6",14747,12478,"0101",,
4,"B6",14843,12478,"1312",,
4,"B6",14843,12478,"2040",,
4,"B6",14843,12478,"0256",,
4,"B6",14843,12478,"1433",,
4,"B6",14869,12478,"2338",,
4,"B6",15096,12478,"0600",,
4,"B6",15096,12478,"1139",,
4,"B6",15096,12478,"1709",,
4,"B6",15304,12478,"1011",,
4,"B6",15304,12478,"0625",,
4,"B6",15304,12478,"1951",,
4,"B6",15304,12478,"1707",,
4,"B6",15304,12478,"1223",,
4,"B6",15304,12478,"1439",,
4,"CO",12266,12953,"1848",,
4,"CO",12953,12266,"1032",,
4,"CO",12953,12266,"0925",,
4,"CO",11042,12953,"1529",,
4,"CO",12953,11042,"1748",0.00,
